Sensor,Date_Time,Date,Time,Count
Bourke Street Mall (North),2015-07-16T07:00:00Z,2015-07-16,17,3111
Bourke Street Mall (North),2015-07-16T08:00:00Z,2015-07-16,18,2300
Bourke Street Mall (North),2015-07-16T09:00:00Z,2015-07-16,19,1416
Bourke Street Mall (North),2015-07-16T10:00:00Z,2015-07-16,20,1024
Bourke Street Mall (North),2015-07-16T11:00:00Z,2015-07-16,21,582
Bourke Street Mall (North),2015-07-16T12:00:00Z,2015-07-16,22,290
Bourke Street Mall (North),2015-07-16T13:00:00Z,2015-07-16,23,132
Bourke Street Mall (North),2015-07-16T14:00:00Z,2015-07-17,0,63
Bourke Street Mall (North),2015-07-16T15:00:00Z,2015-07-17,1,55
Bourke Street Mall (North),2015-07-16T16:00:00Z,2015-07-17,2,25
Bourke Street Mall (North),2015-07-16T17:00:00Z,2015-07-17,3,24
Bourke Street Mall (North),2015-07-16T18:00:00Z,2015-07-17,4,7
Bourke Street Mall (North),2015-07-16T19:00:00Z,2015-07-17,5,51
Bourke Street Mall (North),2015-07-16T20:00:00Z,2015-07-17,6,92
Bourke Street Mall (North),2015-07-16T21:00:00Z,2015-07-17,7,222
Bourke Street Mall (North),2015-07-16T22:00:00Z,2015-07-17,8,661
Bourke Street Mall (North),2015-07-16T23:00:00Z,2015-07-17,9,804
Bourke Street Mall (North),2015-07-17T00:00:00Z,2015-07-17,10,1215
Bourke Street Mall (North),2015-07-17T01:00:00Z,2015-07-17,11,1814
Bourke Street Mall (North),2015-07-17T02:00:00Z,2015-07-17,12,3186
Bourke Street Mall (North),2015-07-17T03:00:00Z,2015-07-17,13,3512
Bourke Street Mall (North),2015-07-17T04:00:00Z,2015-07-17,14,2839
Bourke Street Mall (North),2015-07-17T05:00:00Z,2015-07-17,15,2870
Bourke Street Mall (North),2015-07-17T06:00:00Z,2015-07-17,16,2960
Bourke Street Mall (North),2015-07-17T07:00:00Z,2015-07-17,17,3460
Bourke Street Mall (North),2015-07-17T08:00:00Z,2015-07-17,18,2760
Bourke Street Mall (North),2015-07-17T09:00:00Z,2015-07-17,19,1915
Bourke Street Mall (North),2015-07-17T10:00:00Z,2015-07-17,20,1316
Bourke Street Mall (North),2015-07-17T11:00:00Z,2015-07-17,21,839
Bourke Street Mall (North),2015-07-17T12:00:00Z,2015-07-17,22,624
Bourke Street Mall (North),2015-07-17T13:00:00Z,2015-07-17,23,373
Bourke Street Mall (North),2015-07-17T14:00:00Z,2015-07-18,0,201
Bourke Street Mall (North),2015-07-17T15:00:00Z,2015-07-18,1,119
Bourke Street Mall (North),2015-07-17T16:00:00Z,2015-07-18,2,61
Bourke Street Mall (North),2015-07-17T17:00:00Z,2015-07-18,3,69
Bourke Street Mall (North),2015-07-17T18:00:00Z,2015-07-18,4,14
Bourke Street Mall (North),2015-07-17T19:00:00Z,2015-07-18,5,46
Bourke Street Mall (North),2015-07-17T20:00:00Z,2015-07-18,6,43
Bourke Street Mall (North),2015-07-17T21:00:00Z,2015-07-18,7,74
Bourke Street Mall (North),2015-07-17T22:00:00Z,2015-07-18,8,313
Bourke Street Mall (North),2015-07-17T23:00:00Z,2015-07-18,9,657
Bourke Street Mall (North),2015-07-18T00:00:00Z,2015-07-18,10,1507
Bourke Street Mall (North),2015-07-18T01:00:00Z,2015-07-18,11,2346
Bourke Street Mall (North),2015-07-18T02:00:00Z,2015-07-18,12,3081
Bourke Street Mall (North),2015-07-18T03:00:00Z,2015-07-18,13,3449
Bourke Street Mall (North),2015-07-18T04:00:00Z,2015-07-18,14,3626
Bourke Street Mall (North),2015-07-18T05:00:00Z,2015-07-18,15,3630
Bourke Street Mall (North),2015-07-18T06:00:00Z,2015-07-18,16,3237
Bourke Street Mall (North),2015-07-18T07:00:00Z,2015-07-18,17,2769
Bourke Street Mall (North),2015-07-18T08:00:00Z,2015-07-18,18,1811
Bourke Street Mall (North),2015-07-18T09:00:00Z,2015-07-18,19,1425
Bourke Street Mall (North),2015-07-18T10:00:00Z,2015-07-18,20,591
Bourke Street Mall (North),2015-07-18T11:00:00Z,2015-07-18,21,455
Bourke Street Mall (North),2015-07-18T12:00:00Z,2015-07-18,22,420
Bourke Street Mall (North),2015-07-18T13:00:00Z,2015-07-18,23,294
Bourke Street Mall (North),2015-07-18T14:00:00Z,2015-07-19,0,178
Bourke Street Mall (North),2015-07-18T15:00:00Z,2015-07-19,1,162
Bourke Street Mall (North),2015-07-18T16:00:00Z,2015-07-19,2,140
Bourke Street Mall (North),2015-07-18T17:00:00Z,2015-07-19,3,113
Bourke Street Mall (North),2015-07-18T18:00:00Z,2015-07-19,4,47
Bourke Street Mall (North),2015-07-18T19:00:00Z,2015-07-19,5,57
Bourke Street Mall (North),2015-07-18T20:00:00Z,2015-07-19,6,42
Bourke Street Mall (North),2015-07-18T21:00:00Z,2015-07-19,7,59
Bourke Street Mall (North),2015-07-18T22:00:00Z,2015-07-19,8,136
Bourke Street Mall (North),2015-07-18T23:00:00Z,2015-07-19,9,475
Bourke Street Mall (North),2015-07-19T00:00:00Z,2015-07-19,10,1029
Bourke Street Mall (North),2015-07-19T01:00:00Z,2015-07-19,11,1847
Bourke Street Mall (North),2015-07-19T02:00:00Z,2015-07-19,12,2321
Bourke Street Mall (North),2015-07-19T03:00:00Z,2015-07-19,13,2852
Bourke Street Mall (North),2015-07-19T04:00:00Z,2015-07-19,14,3111
Bourke Street Mall (North),2015-07-19T05:00:00Z,2015-07-19,15,3206
Bourke Street Mall (North),2015-07-19T06:00:00Z,2015-07-19,16,3002
Bourke Street Mall (North),2015-07-19T07:00:00Z,2015-07-19,17,2204
Bourke Street Mall (North),2015-07-19T08:00:00Z,2015-07-19,18,1359
Bourke Street Mall (North),2015-07-19T09:00:00Z,2015-07-19,19,1163
Bourke Street Mall (North),2015-07-19T10:00:00Z,2015-07-19,20,385
Bourke Street Mall (North),2015-07-19T11:00:00Z,2015-07-19,21,246
Bourke Street Mall (North),2015-07-19T12:00:00Z,2015-07-19,22,185
Bourke Street Mall (North),2015-07-19T13:00:00Z,2015-07-19,23,97
Bourke Street Mall (North),2015-07-19T14:00:00Z,2015-07-20,0,46
Bourke Street Mall (North),2015-07-19T15:00:00Z,2015-07-20,1,47
Bourke Street Mall (North),2015-07-19T16:00:00Z,2015-07-20,2,23
Bourke Street Mall (North),2015-07-19T17:00:00Z,2015-07-20,3,5
Bourke Street Mall (North),2015-07-19T18:00:00Z,2015-07-20,4,10
Bourke Street Mall (North),2015-07-19T19:00:00Z,2015-07-20,5,35
Bourke Street Mall (North),2015-07-19T20:00:00Z,2015-07-20,6,94
Bourke Street Mall (North),2015-07-19T21:00:00Z,2015-07-20,7,241
Bourke Street Mall (North),2015-07-19T22:00:00Z,2015-07-20,8,665
Bourke Street Mall (North),2015-07-19T23:00:00Z,2015-07-20,9,694
Bourke Street Mall (North),2015-07-20T00:00:00Z,2015-07-20,10,1186
Bourke Street Mall (North),2015-07-20T01:00:00Z,2015-07-20,11,1809
Bourke Street Mall (North),2015-07-20T02:00:00Z,2015-07-20,12,3147
Bourke Street Mall (North),2015-07-20T03:00:00Z,2015-07-20,13,3540
Bourke Street Mall (North),2015-07-20T04:00:00Z,2015-07-20,14,3014
Bourke Street Mall (North),2015-07-20T05:00:00Z,2015-07-20,15,2593
Bourke Street Mall (North),2015-07-20T06:00:00Z,2015-07-20,16,2574
Bourke Street Mall (North),2015-07-20T07:00:00Z,2015-07-20,17,2589
Bourke Street Mall (North),2015-07-20T08:00:00Z,2015-07-20,18,1847
Bourke Street Mall (North),2015-07-20T09:00:00Z,2015-07-20,19,832
Bourke Street Mall (North),2015-07-20T10:00:00Z,2015-07-20,20,361
Bourke Street Mall (North),2015-07-20T11:00:00Z,2015-07-20,21,283
Bourke Street Mall (North),2015-07-20T12:00:00Z,2015-07-20,22,211
Bourke Street Mall (North),2015-07-20T13:00:00Z,2015-07-20,23,84
Bourke Street Mall (North),2015-07-20T14:00:00Z,2015-07-21,0,51
Bourke Street Mall (North),2015-07-20T15:00:00Z,2015-07-21,1,16
Bourke Street Mall (North),2015-07-20T16:00:00Z,2015-07-21,2,29
Bourke Street Mall (North),2015-07-20T17:00:00Z,2015-07-21,3,10
Bourke Street Mall (North),2015-07-20T18:00:00Z,2015-07-21,4,8
Bourke Street Mall (North),2015-07-20T19:00:00Z,2015-07-21,5,29
Bourke Street Mall (North),2015-07-20T20:00:00Z,2015-07-21,6,97
Bourke Street Mall (North),2015-07-20T21:00:00Z,2015-07-21,7,272
Bourke Street Mall (North),2015-07-20T22:00:00Z,2015-07-21,8,732
Bourke Street Mall (North),2015-07-20T23:00:00Z,2015-07-21,9,840
Bourke Street Mall (North),2015-07-21T00:00:00Z,2015-07-21,10,1113
Bourke Street Mall (North),2015-07-21T01:00:00Z,2015-07-21,11,1628
Bourke Street Mall (North),2015-07-21T02:00:00Z,2015-07-21,12,3015
Bourke Street Mall (North),2015-07-21T03:00:00Z,2015-07-21,13,3293
Bourke Street Mall (North),2015-07-21T04:00:00Z,2015-07-21,14,2535
Bourke Street Mall (North),2015-07-21T05:00:00Z,2015-07-21,15,2305
Bourke Street Mall (North),2015-07-21T06:00:00Z,2015-07-21,16,2443
Bourke Street Mall (North),2015-07-21T07:00:00Z,2015-07-21,17,2561
Bourke Street Mall (North),2015-07-21T08:00:00Z,2015-07-21,18,1839
Bourke Street Mall (North),2015-07-21T09:00:00Z,2015-07-21,19,930
Bourke Street Mall (North),2015-07-21T10:00:00Z,2015-07-21,20,395
Bourke Street Mall (North),2015-07-21T11:00:00Z,2015-07-21,21,327
Bourke Street Mall (North),2015-07-21T12:00:00Z,2015-07-21,22,257
Bourke Street Mall (North),2015-07-21T13:00:00Z,2015-07-21,23,79
Bourke Street Mall (North),2015-07-21T14:00:00Z,2015-07-22,0,57
Bourke Street Mall (North),2015-07-21T15:00:00Z,2015-07-22,1,38
Bourke Street Mall (North),2015-07-21T16:00:00Z,2015-07-22,2,30
Bourke Street Mall (North),2015-07-21T17:00:00Z,2015-07-22,3,8
Bourke Street Mall (North),2015-07-21T18:00:00Z,2015-07-22,4,6
Bourke Street Mall (North),2015-07-21T19:00:00Z,2015-07-22,5,45
Bourke Street Mall (North),2015-07-21T20:00:00Z,2015-07-22,6,118
Bourke Street Mall (North),2015-07-21T21:00:00Z,2015-07-22,7,227
Bourke Street Mall (North),2015-07-21T22:00:00Z,2015-07-22,8,772
Bourke Street Mall (North),2015-07-21T23:00:00Z,2015-07-22,9,759
Bourke Street Mall (North),2015-07-22T00:00:00Z,2015-07-22,10,1216
Bourke Street Mall (North),2015-07-22T01:00:00Z,2015-07-22,11,1877
Bourke Street Mall (North),2015-07-22T02:00:00Z,2015-07-22,12,2925
Bourke Street Mall (North),2015-07-22T03:00:00Z,2015-07-22,13,3421
Bourke Street Mall (North),2015-07-22T04:00:00Z,2015-07-22,14,2568
Bourke Street Mall (North),2015-07-22T05:00:00Z,2015-07-22,15,2485
Bourke Street Mall (North),2015-07-22T06:00:00Z,2015-07-22,16,2597
Bourke Street Mall (North),2015-07-22T07:00:00Z,2015-07-22,17,2758
Bourke Street Mall (North),2015-07-22T08:00:00Z,2015-07-22,18,2033
Bourke Street Mall (North),2015-07-22T09:00:00Z,2015-07-22,19,1041
Bourke Street Mall (North),2015-07-22T10:00:00Z,2015-07-22,20,537
Bourke Street Mall (North),2015-07-22T11:00:00Z,2015-07-22,21,414
Bourke Street Mall (North),2015-07-22T12:00:00Z,2015-07-22,22,336
Bourke Street Mall (North),2015-07-22T13:00:00Z,2015-07-22,23,155
Bourke Street Mall (North),2015-07-22T14:00:00Z,2015-07-23,0,116
Bourke Street Mall (North),2015-07-22T15:00:00Z,2015-07-23,1,46
Bourke Street Mall (North),2015-07-22T16:00:00Z,2015-07-23,2,32
Bourke Street Mall (North),2015-07-22T17:00:00Z,2015-07-23,3,9
Bourke Street Mall (North),2015-07-22T18:00:00Z,2015-07-23,4,5
Bourke Street Mall (North),2015-07-22T19:00:00Z,2015-07-23,5,37
Bourke Street Mall (North),2015-07-22T20:00:00Z,2015-07-23,6,122
Bourke Street Mall (North),2015-07-22T21:00:00Z,2015-07-23,7,292
Bourke Street Mall (North),2015-07-22T22:00:00Z,2015-07-23,8,716
Bourke Street Mall (North),2015-07-22T23:00:00Z,2015-07-23,9,812
Bourke Street Mall (North),2015-07-23T00:00:00Z,2015-07-23,10,1431
Bourke Street Mall (North),2015-07-23T01:00:00Z,2015-07-23,11,1947
Bourke Street Mall (North),2015-07-23T02:00:00Z,2015-07-23,12,3152
Bourke Street Mall (North),2015-07-23T03:00:00Z,2015-07-23,13,3671
Bourke Street Mall (North),2015-07-23T04:00:00Z,2015-07-23,14,2860
Bourke Street Mall (North),2015-07-23T05:00:00Z,2015-07-23,15,2608
Bourke Street Mall (North),2015-07-23T06:00:00Z,2015-07-23,16,2589
Bourke Street Mall (North),2015-07-23T07:00:00Z,2015-07-23,17,3056
Bourke Street Mall (North),2015-07-23T08:00:00Z,2015-07-23,18,2590
Bourke Street Mall (North),2015-07-23T09:00:00Z,2015-07-23,19,1756
Bourke Street Mall (North),2015-07-23T10:00:00Z,2015-07-23,20,1105
Bourke Street Mall (North),2015-07-23T11:00:00Z,2015-07-23,21,606
Bourke Street Mall (North),2015-07-23T12:00:00Z,2015-07-23,22,342
Bourke Street Mall (North),2015-07-23T13:00:00Z,2015-07-23,23,180
Bourke Street Mall (North),2015-07-23T14:00:00Z,2015-07-24,0,99
Bourke Street Mall (North),2015-07-23T15:00:00Z,2015-07-24,1,69
Bourke Street Mall (North),2015-07-23T16:00:00Z,2015-07-24,2,39
Bourke Street Mall (North),2015-07-23T17:00:00Z,2015-07-24,3,30
Bourke Street Mall (North),2015-07-23T18:00:00Z,2015-07-24,4,26
Bourke Street Mall (North),2015-07-23T19:00:00Z,2015-07-24,5,18
Bourke Street Mall (North),2015-07-23T20:00:00Z,2015-07-24,6,122
Bourke Street Mall (North),2015-07-23T21:00:00Z,2015-07-24,7,256
Bourke Street Mall (North),2015-07-23T22:00:00Z,2015-07-24,8,757
Bourke Street Mall (North),2015-07-23T23:00:00Z,2015-07-24,9,1008
Bourke Street Mall (North),2015-07-24T00:00:00Z,2015-07-24,10,1461
Bourke Street Mall (North),2015-07-24T01:00:00Z,2015-07-24,11,2286
Bourke Street Mall (North),2015-07-24T02:00:00Z,2015-07-24,12,3500
Bourke Street Mall (North),2015-07-24T03:00:00Z,2015-07-24,13,3894
Bourke Street Mall (North),2015-07-24T04:00:00Z,2015-07-24,14,3164
Bourke Street Mall (North),2015-07-24T05:00:00Z,2015-07-24,15,3135
Bourke Street Mall (North),2015-07-24T06:00:00Z,2015-07-24,16,3168
Bourke Street Mall (North),2015-07-24T07:00:00Z,2015-07-24,17,3629
Bourke Street Mall (North),2015-07-24T08:00:00Z,2015-07-24,18,2872
Bourke Street Mall (North),2015-07-24T09:00:00Z,2015-07-24,19,1928
Bourke Street Mall (North),2015-07-24T10:00:00Z,2015-07-24,20,1295
Bourke Street Mall (North),2015-07-24T11:00:00Z,2015-07-24,21,917
Bourke Street Mall (North),2015-07-24T12:00:00Z,2015-07-24,22,663
Bourke Street Mall (North),2015-07-24T13:00:00Z,2015-07-24,23,413
Bourke Street Mall (North),2015-07-24T14:00:00Z,2015-07-25,0,260
Bourke Street Mall (North),2015-07-24T15:00:00Z,2015-07-25,1,118
Bourke Street Mall (North),2015-07-24T16:00:00Z,2015-07-25,2,108
Bourke Street Mall (North),2015-07-24T17:00:00Z,2015-07-25,3,64
Bourke Street Mall (North),2015-07-24T18:00:00Z,2015-07-25,4,44
Bourke Street Mall (North),2015-07-24T19:00:00Z,2015-07-25,5,27
Bourke Street Mall (North),2015-07-24T20:00:00Z,2015-07-25,6,26
Bourke Street Mall (North),2015-07-24T21:00:00Z,2015-07-25,7,79
Bourke Street Mall (North),2015-07-24T22:00:00Z,2015-07-25,8,241
Bourke Street Mall (North),2015-07-24T23:00:00Z,2015-07-25,9,646
Bourke Street Mall (North),2015-07-25T00:00:00Z,2015-07-25,10,1512
Bourke Street Mall (North),2015-07-25T01:00:00Z,2015-07-25,11,2350
Bourke Street Mall (North),2015-07-25T02:00:00Z,2015-07-25,12,2980
Bourke Street Mall (North),2015-07-25T03:00:00Z,2015-07-25,13,3627
Bourke Street Mall (North),2015-07-25T04:00:00Z,2015-07-25,14,3797
Bourke Street Mall (North),2015-07-25T05:00:00Z,2015-07-25,15,3786
Bourke Street Mall (North),2015-07-25T06:00:00Z,2015-07-25,16,3604
Bourke Street Mall (North),2015-07-25T07:00:00Z,2015-07-25,17,2866
Bourke Street Mall (North),2015-07-25T08:00:00Z,2015-07-25,18,1931
Bourke Street Mall (North),2015-07-25T09:00:00Z,2015-07-25,19,1202
Bourke Street Mall (North),2015-07-25T10:00:00Z,2015-07-25,20,675
Bourke Street Mall (North),2015-07-25T11:00:00Z,2015-07-25,21,475
Bourke Street Mall (North),2015-07-25T12:00:00Z,2015-07-25,22,491
Bourke Street Mall (North),2015-07-25T13:00:00Z,2015-07-25,23,338
Bourke Street Mall (North),2015-07-25T14:00:00Z,2015-07-26,0,209
Bourke Street Mall (North),2015-07-25T15:00:00Z,2015-07-26,1,137
Bourke Street Mall (North),2015-07-25T16:00:00Z,2015-07-26,2,102
Bourke Street Mall (North),2015-07-25T17:00:00Z,2015-07-26,3,90
Bourke Street Mall (North),2015-07-25T18:00:00Z,2015-07-26,4,44
Bourke Street Mall (North),2015-07-25T19:00:00Z,2015-07-26,5,65
Bourke Street Mall (North),2015-07-25T20:00:00Z,2015-07-26,6,53
Bourke Street Mall (North),2015-07-25T21:00:00Z,2015-07-26,7,64
Bourke Street Mall (North),2015-07-25T22:00:00Z,2015-07-26,8,156
Bourke Street Mall (North),2015-07-25T23:00:00Z,2015-07-26,9,515
Bourke Street Mall (North),2015-07-26T00:00:00Z,2015-07-26,10,1139
Bourke Street Mall (North),2015-07-26T01:00:00Z,2015-07-26,11,2011
Bourke Street Mall (North),2015-07-26T02:00:00Z,2015-07-26,12,2563
Bourke Street Mall (North),2015-07-26T03:00:00Z,2015-07-26,13,3192
Bourke Street Mall (North),2015-07-26T04:00:00Z,2015-07-26,14,3259
Bourke Street Mall (North),2015-07-26T05:00:00Z,2015-07-26,15,3003
Bourke Street Mall (North),2015-07-26T06:00:00Z,2015-07-26,16,2873
Bourke Street Mall (North),2015-07-26T07:00:00Z,2015-07-26,17,1986
Bourke Street Mall (North),2015-07-26T08:00:00Z,2015-07-26,18,1209
Bourke Street Mall (North),2015-07-26T09:00:00Z,2015-07-26,19,675
Bourke Street Mall (North),2015-07-26T10:00:00Z,2015-07-26,20,350
Bourke Street Mall (North),2015-07-26T11:00:00Z,2015-07-26,21,213
Bourke Street Mall (North),2015-07-26T12:00:00Z,2015-07-26,22,151
Bourke Street Mall (North),2015-07-26T13:00:00Z,2015-07-26,23,74
Bourke Street Mall (North),2015-07-26T14:00:00Z,2015-07-27,0,64
Bourke Street Mall (North),2015-07-26T15:00:00Z,2015-07-27,1,35
Bourke Street Mall (North),2015-07-26T16:00:00Z,2015-07-27,2,13
Bourke Street Mall (North),2015-07-26T17:00:00Z,2015-07-27,3,5
Bourke Street Mall (North),2015-07-26T18:00:00Z,2015-07-27,4,16
Bourke Street Mall (North),2015-07-26T19:00:00Z,2015-07-27,5,39
Bourke Street Mall (North),2015-07-26T20:00:00Z,2015-07-27,6,101
Bourke Street Mall (North),2015-07-26T21:00:00Z,2015-07-27,7,245
Bourke Street Mall (North),2015-07-26T22:00:00Z,2015-07-27,8,640
Bourke Street Mall (North),2015-07-26T23:00:00Z,2015-07-27,9,761
Bourke Street Mall (North),2015-07-27T00:00:00Z,2015-07-27,10,1269
Bourke Street Mall (North),2015-07-27T01:00:00Z,2015-07-27,11,1592
Bourke Street Mall (North),2015-07-27T02:00:00Z,2015-07-27,12,2838
Bourke Street Mall (North),2015-07-27T03:00:00Z,2015-07-27,13,3191
Bourke Street Mall (North),2015-07-27T04:00:00Z,2015-07-27,14,2480
Bourke Street Mall (North),2015-07-27T05:00:00Z,2015-07-27,15,2398
Bourke Street Mall (North),2015-07-27T06:00:00Z,2015-07-27,16,2278
Bourke Street Mall (North),2015-07-27T07:00:00Z,2015-07-27,17,2458
Bourke Street Mall (North),2015-07-27T08:00:00Z,2015-07-27,18,1646
Bourke Street Mall (North),2015-07-27T09:00:00Z,2015-07-27,19,706
Bourke Street Mall (North),2015-07-27T10:00:00Z,2015-07-27,20,432
Bourke Street Mall (North),2015-07-27T11:00:00Z,2015-07-27,21,245
Bourke Street Mall (North),2015-07-27T12:00:00Z,2015-07-27,22,190
Bourke Street Mall (North),2015-07-27T13:00:00Z,2015-07-27,23,83
Bourke Street Mall (North),2015-07-27T14:00:00Z,2015-07-28,0,27
Bourke Street Mall (North),2015-07-27T15:00:00Z,2015-07-28,1,25
Bourke Street Mall (North),2015-07-27T16:00:00Z,2015-07-28,2,23
Bourke Street Mall (North),2015-07-27T17:00:00Z,2015-07-28,3,6
Bourke Street Mall (North),2015-07-27T18:00:00Z,2015-07-28,4,15
Bourke Street Mall (North),2015-07-27T19:00:00Z,2015-07-28,5,45
Bourke Street Mall (North),2015-07-27T20:00:00Z,2015-07-28,6,106
Bourke Street Mall (North),2015-07-27T21:00:00Z,2015-07-28,7,246
Bourke Street Mall (North),2015-07-27T22:00:00Z,2015-07-28,8,742
Bourke Street Mall (North),2015-07-27T23:00:00Z,2015-07-28,9,826
Bourke Street Mall (North),2015-07-28T00:00:00Z,2015-07-28,10,1157
Bourke Street Mall (North),2015-07-28T01:00:00Z,2015-07-28,11,1682
Bourke Street Mall (North),2015-07-28T02:00:00Z,2015-07-28,12,2806
Bourke Street Mall (North),2015-07-28T03:00:00Z,2015-07-28,13,3315
Bourke Street Mall (North),2015-07-28T04:00:00Z,2015-07-28,14,2529
Bourke Street Mall (North),2015-07-28T05:00:00Z,2015-07-28,15,2270
Bourke Street Mall (North),2015-07-28T06:00:00Z,2015-07-28,16,2275
Bourke Street Mall (North),2015-07-28T07:00:00Z,2015-07-28,17,2636
Bourke Street Mall (North),2015-07-28T08:00:00Z,2015-07-28,18,1866
Bourke Street Mall (North),2015-07-28T09:00:00Z,2015-07-28,19,930
Bourke Street Mall (North),2015-07-28T10:00:00Z,2015-07-28,20,401
Bourke Street Mall (North),2015-07-28T11:00:00Z,2015-07-28,21,275
Bourke Street Mall (North),2015-07-28T12:00:00Z,2015-07-28,22,207
Bourke Street Mall (North),2015-07-28T13:00:00Z,2015-07-28,23,129
Bourke Street Mall (North),2015-07-28T14:00:00Z,2015-07-29,0,40
Bourke Street Mall (North),2015-07-28T15:00:00Z,2015-07-29,1,36
Bourke Street Mall (North),2015-07-28T16:00:00Z,2015-07-29,2,6
Bourke Street Mall (North),2015-07-28T17:00:00Z,2015-07-29,3,5
Bourke Street Mall (North),2015-07-28T18:00:00Z,2015-07-29,4,22
Bourke Street Mall (North),2015-07-28T19:00:00Z,2015-07-29,5,48
Bourke Street Mall (North),2015-07-28T20:00:00Z,2015-07-29,6,100
Bourke Street Mall (North),2015-07-28T21:00:00Z,2015-07-29,7,300
Bourke Street Mall (North),2015-07-28T22:00:00Z,2015-07-29,8,707
Bourke Street Mall (North),2015-07-28T23:00:00Z,2015-07-29,9,790
Bourke Street Mall (North),2015-07-29T00:00:00Z,2015-07-29,10,1248
Bourke Street Mall (North),2015-07-29T01:00:00Z,2015-07-29,11,1687
Bourke Street Mall (North),2015-07-29T02:00:00Z,2015-07-29,12,2955
Bourke Street Mall (North),2015-07-29T03:00:00Z,2015-07-29,13,3333
Bourke Street Mall (North),2015-07-29T04:00:00Z,2015-07-29,14,2534
Bourke Street Mall (North),2015-07-29T05:00:00Z,2015-07-29,15,2390
Bourke Street Mall (North),2015-07-29T06:00:00Z,2015-07-29,16,2453
Bourke Street Mall (North),2015-07-29T07:00:00Z,2015-07-29,17,2705
Bourke Street Mall (North),2015-07-29T08:00:00Z,2015-07-29,18,1952
Bourke Street Mall (North),2015-07-29T09:00:00Z,2015-07-29,19,921
Bourke Street Mall (North),2015-07-29T10:00:00Z,2015-07-29,20,476
Bourke Street Mall (North),2015-07-29T11:00:00Z,2015-07-29,21,394
Bourke Street Mall (North),2015-07-29T12:00:00Z,2015-07-29,22,227
Bourke Street Mall (North),2015-07-29T13:00:00Z,2015-07-29,23,132
Bourke Street Mall (North),2015-07-29T14:00:00Z,2015-07-30,0,37
Bourke Street Mall (North),2015-07-29T15:00:00Z,2015-07-30,1,34
Bourke Street Mall (North),2015-07-29T16:00:00Z,2015-07-30,2,19
